eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
CALSED01_EVE409	low	20	maybe-viral (10), non-viral (8), viral (2), retro (1)	uncharacterized protein (9), annotated protein of Eukaryota (5), annotated protein of unclassified root superkingdom (3), VDB (2), polyprotein protein (1), reverse transcriptase (1)	CALSED010000006.1_2981670-2981903:-	4.9899999999999995e-37	77.9	polyprotein [Chibugado virus] acc=QHA33695.1 	polyprotein [Chibugado virus] acc=QHA33695.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__unclassified Metaviridae genus;s__Chibugado virus	Arthropoda
CALSED01_EVE410	low	20	non-viral (8), retro (5), maybe-viral (4), viral (3)	annotated protein of Eukaryota (5), annotated protein of unclassified root superkingdom (3), reverse transcriptase (3), uncharacterized protein (3), VDB (3), retro (2), polyprotein protein (1)	CALSED010000014.1_2044951-2045187:-	2.76e-32	73.3	polyprotein [Chibugado virus] acc=QHA33695.1 	polyprotein [Chibugado virus] acc=QHA33695.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__unclassified Metaviridae genus;s__Chibugado virus	Arthropoda
CALSED01_EVE411	low	20	non-viral (8), retro (5), maybe-viral (4), viral (3)	annotated protein of Eukaryota (5), annotated protein of unclassified root superkingdom (3), reverse transcriptase (3), uncharacterized protein (3), VDB (3), retro (2), polyprotein protein (1)	CALSED010000020.1_1902898-1903134:+	2.76e-32	73.3	polyprotein [Chibugado virus] acc=QHA33695.1 	polyprotein [Chibugado virus] acc=QHA33695.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__unclassified Metaviridae genus;s__Chibugado virus	Arthropoda
CALSED01_EVE412	low	20	non-viral (8), retro (5), maybe-viral (4), viral (3)	annotated protein of Eukaryota (5), annotated protein of unclassified root superkingdom (3), reverse transcriptase (3), uncharacterized protein (3), VDB (3), retro (2), polyprotein protein (1)	CALSED010000058.1_742225-742461:+	2.76e-32	73.3	polyprotein [Chibugado virus] acc=QHA33695.1 	polyprotein [Chibugado virus] acc=QHA33695.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__unclassified Metaviridae genus;s__Chibugado virus	Arthropoda
CALSED01_EVE413	low	20	maybe-viral (10), non-viral (8), viral (2), retro (1)	uncharacterized protein (9), annotated protein of Eukaryota (5), annotated protein of unclassified root superkingdom (3), VDB (2), polyprotein protein (1), reverse transcriptase (1)	CALSED010000071.1_1570270-1570503:+	4.9899999999999995e-37	77.9	polyprotein [Chibugado virus] acc=QHA33695.1 	polyprotein [Chibugado virus] acc=QHA33695.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__unclassified Metaviridae genus;s__Chibugado virus	Arthropoda
CALSED01_EVE414	low	19	maybe-viral (9), non-viral (5), retro (4), viral (2)	uncharacterized protein (7), retro (4), annotated protein of Eukaryota (3), annotated protein of unclassified root superkingdom (2), VDB (2), hypothetical protein (1), polyprotein protein (1)	CALSED010000004.1_1784764-1785003:-	1.1799999999999999e-25	60.3	LOW QUALITY PROTEIN: uncharacterized protein LOC118749651 n=2 Tax=Rhagoletis  RepID=UPI00178423E1	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE415	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000006.1_3685585-3685830:-	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE416	low	19	maybe-viral (9), non-viral (7), retro (2), viral (2)	uncharacterized protein (9), annotated protein of Eukaryota (6), VDB (2), annotated protein of unclassified root superkingdom (1), retro (1), reverse transcriptase (1)	CALSED010000006.1_4406459-4406671:+	1.47e-30	76.1	uncharacterized protein LOC129763032 n=1 Tax=Toxorhynchites rutilus septentrionalis  RepID=UPI00247A7460	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE417	low	19	non-viral (10), maybe-viral (6), retro (3), viral (3)	annotated protein of Eukaryota (9), uncharacterized protein (6), VDB (3), retro (2), annotated protein of unclassified root superkingdom (1), reverse transcriptase (1)	CALSED010000012.1_3466420-3466674:+	1.36e-32	70.2	RNA-directed DNA polymerase (Fragment) n=1 Tax=Aedes albopictus  RepID=A0A1W7R6M6_AEDAL	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE418	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000030.1_5251092-5251337:-	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE419	low	19	maybe-viral (9), non-viral (7), retro (2), viral (2)	uncharacterized protein (9), annotated protein of Eukaryota (6), VDB (2), annotated protein of unclassified root superkingdom (1), retro (1), reverse transcriptase (1)	CALSED010000035.1_1721180-1721392:+	1.47e-30	76.1	uncharacterized protein LOC129763032 n=1 Tax=Toxorhynchites rutilus septentrionalis  RepID=UPI00247A7460	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE420	low	19	maybe-viral (9), non-viral (7), retro (2), viral (2)	uncharacterized protein (9), annotated protein of Eukaryota (6), VDB (2), annotated protein of unclassified root superkingdom (1), retro (1), reverse transcriptase (1)	CALSED010000035.1_1778479-1778715:+	3.2399999999999996e-31	75.6	RNA-directed DNA polymerase (Fragment) n=1 Tax=Aedes albopictus  RepID=A0A1W7R6M6_AEDAL	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE421	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000043.1_1388746-1388991:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE422	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000051.1_162070-162315:-	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE423	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000070.1_1389628-1389873:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE424	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000070.1_2387314-2387559:-	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE425	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000087.1_1317796-1318041:-	1.02e-28	64.1	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE426	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000093.1_279244-279489:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE427	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000116.1_189358-189603:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE428	low	19	non-viral (12), viral (5), maybe-viral (3), false-viral (1)	annotated protein of Eukaryota (12), uncharacterized protein (3), VDB (3), UDB Viruses (2), ubiquitin (1)	CALSED010000168.1_59572-60013:-	1.31e-72	68	RING-type domain-containing protein n=5 Tax=Myzomyia  RepID=A0A4Y0BDY1_ANOFN	E3 ubiquitin-protein ligase IAP-3 n=12 Tax=Alphabaculovirus  RepID=IAP3_NPVOP	k__Viruses;K__unclassified Viruses kingdom;p__unclassified Viruses phylum;c__Naldaviricetes;o__Lefavirales;f__Baculoviridae;g__Alphabaculovirus;s__unclassified Alphabaculovirus species	Arthropoda
CALSED01_EVE429	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000303.1_1711-1956:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE430	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000328.1_21967-22212:-	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE431	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000506.1_860630-860875:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE432	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000531.1_320437-320682:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE433	low	19	maybe-viral (9), non-viral (5), retro (5), viral (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), retro (5), polyprotein protein (2), VDB (2), hypothetical protein (1)	CALSED010000576.1_529720-529965:+	5.45e-29	65.4	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	pol-like protein [Ceratitis capitata] acc=AAC28743.1 	NA	Arthropoda
CALSED01_EVE434	low	18	maybe-viral (15), non-viral (4), viral (1)	uncharacterized protein (15), annotated protein of Eukaryota (4), virus (1)	CALSED010000059.1_1172599-1173159:-	2.7099999999999995e-130	100	uncharacterized protein LOC128302919 n=1 Tax=Anopheles moucheti  RepID=UPI0022EFE0DA	NA	NA	Arthropoda
CALSED01_EVE435	low	17	non-viral (10), maybe-viral (7), viral (2), retro (1)	annotated protein of Eukaryota (9), uncharacterized protein (7), VDB (2), annotated protein of unclassified root superkingdom (1), reverse transcriptase (1)	CALSED010000024.1_1529626-1529880:-	3.46e-32	70.2	RNA-directed DNA polymerase (Fragment) n=1 Tax=Aedes albopictus  RepID=A0A1W7R6M6_AEDAL	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE436	low	17	non-viral (8), maybe-viral (6), retro (4), viral (2)	annotated protein of Eukaryota (6), uncharacterized protein (6), annotated protein of unclassified root superkingdom (2), retro (2), reverse transcriptase (2), VDB (2)	CALSED010000025.1_1159088-1159345:+	1.23e-38	69.8	polyprotein [Chibugado virus] acc=QHA33695.1 	polyprotein [Chibugado virus] acc=QHA33695.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__unclassified Metaviridae genus;s__Chibugado virus	Arthropoda
CALSED01_EVE437	low	17	non-viral (10), maybe-viral (7), viral (2), retro (1)	annotated protein of Eukaryota (8), uncharacterized protein (7), annotated protein of unclassified root superkingdom (2), VDB (2), retro (1)	CALSED010000041.1_483871-484110:-	9.389999999999999e-32	69.6	uncharacterized protein LOC128735958 n=1 Tax=Sabethes cyaneus  RepID=UPI00237EABF9	putative RNA-dependent RNA polymerase [Aedes aegypti To virus 2] acc=QPF16710.1 	k__Viruses;K__unclassified Viruses kingdom;p__unclassified Viruses phylum;c__unclassified Viruses class;o__unclassified Viruses order;f__unclassified Viruses family;g__unclassified Viruses genus;s__Aedes aegypti To virus 2	Arthropoda
CALSED01_EVE438	low	17	non-viral (10), maybe-viral (7), viral (2), retro (1)	annotated protein of Eukaryota (8), uncharacterized protein (7), annotated protein of unclassified root superkingdom (2), VDB (2), retro (1)	CALSED010000047.1_189251-189481:+	1.7399999999999998e-32	74	uncharacterized protein LOC128735958 n=1 Tax=Sabethes cyaneus  RepID=UPI00237EABF9	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE439	low	16	non-viral (11), maybe-viral (6), retro (2), viral (2)	annotated protein of Eukaryota (9), uncharacterized protein (6), annotated protein of unclassified root superkingdom (2), retro (2), VDB (2)	CALSED010000044.1_1598648-1598899:-	2.61e-33	69	uncharacterized protein LOC128735958 n=1 Tax=Sabethes cyaneus  RepID=UPI00237EABF9	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE440	low	16	non-viral (15), viral (3), maybe-viral (2)	annotated protein of Eukaryota (15), uncharacterized protein (2), viral (2), VDB (1)	CALSED010000087.1_1413102-1413338:-	5.5600000000000004e-49	84.8	RING-type domain-containing protein n=48 Tax=Cellia  RepID=A0A182MF22_9DIPT	inhibitor of apoptosis protein 3 [Condylorrhiza vestigialis MNPV] acc=YP_009118592.1 	k__Viruses;K__unclassified Viruses kingdom;p__unclassified Viruses phylum;c__Naldaviricetes;o__Lefavirales;f__Baculoviridae;g__Alphabaculovirus;s__Alphabaculovirus covestigialis	Arthropoda
CALSED01_EVE441	low	15	non-viral (10), maybe-viral (5), retro (3), viral (2)	annotated protein of Eukaryota (9), uncharacterized protein (5), retro (3), VDB (2), annotated protein of unclassified root superkingdom (1)	CALSED010000004.1_1733769-1734011:-	8.749999999999999e-31	69.2	uncharacterized protein LOC129763032 n=1 Tax=Toxorhynchites rutilus septentrionalis  RepID=UPI00247A7460	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE442	low	15	maybe-viral (10), non-viral (7), retro (3), viral (1)	uncharacterized protein (10), annotated protein of Eukaryota (6), retro (3), annotated protein of unclassified root superkingdom (1), VDB (1)	CALSED010000056.1_893481-893702:-	1.24e-30	75.3	RNA-directed DNA polymerase (Fragment) n=1 Tax=Aedes albopictus  RepID=A0A1W7R6M6_AEDAL	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE443	low	15	maybe-viral (10), non-viral (7), retro (3), viral (1)	uncharacterized protein (10), annotated protein of Eukaryota (6), retro (3), annotated protein of unclassified root superkingdom (1), VDB (1)	CALSED010000073.1_1878518-1878739:+	1.24e-30	75.3	RNA-directed DNA polymerase (Fragment) n=1 Tax=Aedes albopictus  RepID=A0A1W7R6M6_AEDAL	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE444	low	15	maybe-viral (2), non-viral (1)	uncharacterized protein (2), annotated protein of Eukaryota (1)	CALSED010000094.1_1411869-1412828:-	5.9599999999999996e-195	91.2	Uncharacterized protein n=1 Tax=Anopheles minimus  RepID=A0A182VZ82_9DIPT	NA	NA	Arthropoda
CALSED01_EVE445	low	14	non-viral (9), retro (5), maybe-viral (4), viral (2)	annotated protein of Eukaryota (8), uncharacterized protein (4), retro (3), reverse transcriptase (2), VDB (2), annotated protein of unclassified root superkingdom (1)	CALSED010000564.1_1333491-1333688:+	1.85e-21	63.6	uncharacterized protein LOC129763032 n=1 Tax=Toxorhynchites rutilus septentrionalis  RepID=UPI00247A7460	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE446	low	14	non-viral (9), retro (5), maybe-viral (4), viral (2)	annotated protein of Eukaryota (8), uncharacterized protein (4), retro (3), reverse transcriptase (2), VDB (2), annotated protein of unclassified root superkingdom (1)	CALSED010000564.1_718822-719019:-	1.85e-21	63.6	uncharacterized protein LOC129763032 n=1 Tax=Toxorhynchites rutilus septentrionalis  RepID=UPI00247A7460	putative RdRP [Lampyris noctiluca errantivirus 1] acc=QBP37036.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__Errantivirus;s__Lampyris noctiluca errantivirus 1	Arthropoda
CALSED01_EVE447	low	13	non-viral (8), maybe-viral (6), retro (5), viral (1)	annotated protein of Eukaryota (6), uncharacterized protein (6), reverse transcriptase (3), annotated protein of unclassified root superkingdom (2), retro (2), VDB (1)	CALSED010000067.1_381562-381800:-	5.45e-25	63.8	polyprotein [Chibugado virus] acc=QHA33695.1 	polyprotein [Chibugado virus] acc=QHA33695.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Metaviridae;g__unclassified Metaviridae genus;s__Chibugado virus	Arthropoda
